Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
14500,CA-2014-162278,2014-10-26,2014-10-30,Second Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96000000000004,5,0.2,38.396000000000015
7624,US-2022-137785,2022-05-13,2022-05-17,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.42999999999995,5,0.3,-124.431
16269,CA-2017-121398,2017-12-25,2017-12-29,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238
29401,US-2024-110310,2024-10-27,2024-11-02,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,56.784,7,0.2,20.584200000000003
8201,US-2022-133718,2022-07-23,2022-07-26,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,3,0.2,5.507099999999999
17468,US-2016-150357,2016-10-10,2016-10-14,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095000000000001,3,0.7,-2.7300000000000004
25166,US-2023-121993,2023-06-10,2023-06-12,First Class,JB-16000,Joy Bell-,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,23.616,8,0.2,7.9704
9344,US-2022-167941,2022-11-06,2022-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",28.272000000000006,2,0.2,6.3612
11143,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.2320000000001,6,0.2,75.54240000000001
25350,US-2023-129308,2023-07-07,2023-07-13,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",10.08,2,0.2,3.2759999999999994
8492,US-2022-163657,2022-09-02,2022-09-06,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.52800000000002,2,0.2,-2.9566000000000088
13397,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,601.536,8,0.2,60.15360000000001
9054,CA-2022-126627,2022-10-10,2022-10-12,First Class,WB-21850,William Brown,Consumer,Canada,Winnipeg,Manitoba,R3R,Central,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",14.0,4,0.6,-6.3
16925,CA-2015-156734,2015-06-18,2015-06-20,First Class,BV-11245,Benjamin Venier,Corporate,United States,Smyrna,Tennessee,37167,South,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",643.136,4,0.2,56.274400000000014
29687,US-2024-160633,2024-11-16,2024-11-21,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,899.982,3,0.4,74.99849999999992
32301,US-2018-136259,2018-11-05,2018-11-08,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,3,0.7,-5.533800000000001
23966,US-2022-111395,2022-11-23,2022-11-27,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,23.911999999999995,2,0.8,-40.65040000000002
30819,CA-2018-122287,2018-06-18,2018-06-23,Standard Class,SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West,OFF-PA-10001661,Office Supplies,Paper,Xerox 1922,11.952000000000002,3,0.2,4.3326
11432,CA-2016-144344,2016-10-28,2016-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,3,0.2,41.262
7319,US-2022-144680,2022-03-31,2022-04-02,First Class,SC-20260,Scott Cohen,Corporate,United States,Arlington,Texas,76017,Central,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,33.61999999999999,5,0.8,-90.77400000000003
23402,US-2022-150630,2022-09-17,2022-09-21,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",6.858000000000001,6,0.7,-5.715
18118,CA-2017-134096,2017-09-24,2017-09-29,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.570000000000004,3,0.7,-11.418
10852,US-2016-156097,2016-09-19,2016-09-19,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,60505,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,701.372,2,0.3,-50.09800000000001
26991,US-2023-111528,2023-12-30,2023-12-30,Same Day,JP-16135,Julie Prescott,Home Office,United States,Los Angeles,California,90032,West,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,6.384,1,0.2,2.1546000000000003
17463,CA-2016-133368,2016-01-14,2016-01-20,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,89.568,2,0.2,32.4684
1435,US-2019-114195,2019-11-01,2019-11-03,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Mason,Ohio,45040,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,2,0.2,16.317200000000003
23675,US-2022-118738,2022-10-24,2022-10-30,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.368000000000002,2,0.2,3.6288
27242,US-2024-135937,2024-02-20,2024-02-27,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,386.91,9,0.5,-185.71679999999998
10586,US-2014-135972,2014-09-21,2014-09-23,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246.38400000000001,2,0.2,27.718199999999968
8504,US-2022-111220,2022-09-02,2022-09-08,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16.0,4,0.2,5.6
27389,US-2024-129224,2024-03-17,2024-03-23,Standard Class,AS-10630,Ann Steele,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,2,0.2,1.6704
22968,US-2022-157322,2022-07-02,2022-07-06,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,5,0.2,6.002499999999998
20669,US-2021-140165,2021-05-13,2021-05-15,First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012,South,OFF-FA-10002815,Office Supplies,Fasteners,Staples,7.104000000000001,2,0.2,2.3976
2973,US-2020-133396,2020-08-13,2020-08-15,First Class,GK-14620,Grace Kelly,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,64.68,7,0.2,8.084999999999997
21981,US-2021-125542,2021-12-05,2021-12-07,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.488,7,0.2,117.61469999999996
16940,CA-2017-111269,2017-06-16,2017-06-18,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Dublin,Ohio,43017,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,23.92,5,0.2,1.7940000000000005
7223,US-2022-124436,2022-03-19,2022-03-22,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.496000000000002,7,0.2,9.2799
11468,CA-2016-119186,2016-05-26,2016-05-26,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368000000000002,2,0.2,3.6288
17472,CA-2016-157217,2016-07-19,2016-07-21,First Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,2,0.2,4.497999999999996
1810,US-2019-140452,2019-12-06,2019-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.599999999999999,2,0.8,-8.050000000000002
10153,US-2022-136539,2022-12-28,2023-01-01,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.85279999999999,2,0.32,-11.595999999999997
31682,CA-2018-120901,2018-12-31,2019-01-04,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.4880000000000004,2,0.2,0.5668
22415,US-2022-128083,2022-03-12,2022-03-17,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,8.688,3,0.2,2.9322000000000004
8918,US-2022-121300,2022-09-29,2022-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,21.248,4,0.2,7.436799999999999
20373,US-2021-114510,2021-03-14,2021-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.048,2,0.2,20.165599999999998
23824,US-2022-113628,2022-11-12,2022-11-19,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",146.13600000000002,3,0.2,16.440299999999986
10478,CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,141.76,5,0.2,47.843999999999994
14458,CA-2017-110429,2017-11-03,2017-11-08,Standard Class,DM-13015,Darrin Martin,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673000000000002,3,0.7,-7.782
18192,US-2017-105998,2017-11-03,2017-11-05,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1673.1839999999997,12,0.2,20.914800000000014
25281,US-2023-101693,2023-06-25,2023-06-27,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.246,2,0.3,-6.089000000000006
22091,US-2021-169446,2021-12-19,2021-12-25,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",32.592,3,0.2,-7.740600000000001
31937,US-2018-136987,2018-04-11,2018-04-14,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004,West,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,639.9680000000001,4,0.2,215.98919999999998
18276,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904,3,0.2,47.815200000000004
6042,US-2021-156811,2021-10-27,2021-11-02,Standard Class,BP-11095,Bart Pistole,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.031999999999996,3,0.2,7.822499999999998
15933,CA-2017-156139,2016-12-31,2017-01-06,Standard Class,BP-11155,Becky Pak,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",38.376000000000005,3,0.2,13.4316
24865,US-2023-124149,2023-04-23,2023-04-26,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,2,0.2,29.363999999999997
21663,US-2021-165764,2021-11-03,2021-11-07,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,25.983999999999998,2,0.2,-1.6239999999999997
7448,US-2022-151484,2022-04-20,2022-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",42.40800000000001,3,0.2,9.5418
19576,CA-2014-154158,2014-12-23,2014-12-27,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,424.27200000000005,2,0.2,-10.60680000000005
23548,US-2022-129546,2022-09-28,2022-10-05,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,81.792,6,0.2,26.582399999999986
8035,US-2022-111024,2022-07-03,2022-07-06,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,Ohio,43130,East,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",215.148,2,0.4,-103.98819999999998
19907,CA-2014-114251,2014-11-05,2014-11-10,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1080.096,6,0.2,-94.5084
10750,CA-2014-155852,2014-03-03,2014-03-07,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456000000000003,4,0.2,3.404799999999998
4722,US-2021-129280,2021-05-03,2021-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52000000000004,5,0.2,34.786500000000004
3131,US-2020-102876,2020-09-07,2020-09-14,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,791.9639999999999,6,0.4,-131.9940000000002
1795,US-2019-151162,2019-12-05,2019-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.376,3,0.2,35.661300000000004
10050,US-2022-105480,2022-12-20,2022-12-26,Standard Class,DK-13225,Dean Katz,Corporate,United States,Rochester,New York,14609,East,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,6.984000000000001,1,0.2,2.357099999999999
3032,US-2020-146563,2020-08-24,2020-08-28,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.7239999999999993,3,0.8,-4.222200000000001
11525,CA-2017-127705,2017-06-02,2017-06-06,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1,0.4,-0.6435000000000002
22381,US-2022-125185,2022-03-05,2022-03-07,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,33.568000000000005,2,0.2,-5.454800000000004
6364,US-2021-163881,2021-11-24,2021-11-30,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1684.7520000000002,6,0.2,210.59399999999977
16691,CA-2017-111262,2017-10-28,2017-11-01,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176000000000002,2,0.2,-3.272000000000002
10818,CA-2015-138009,2015-11-29,2015-12-03,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,555.21,5,0.1,178.901
19786,US-2016-105452,2016-07-28,2016-08-01,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506,Central,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",24.700000000000003,5,0.6,-9.879999999999995
21108,US-2021-164406,2021-08-15,2021-08-19,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,46.440000000000005,3,0.2,15.092999999999998
25221,US-2023-107146,2023-06-17,2023-06-19,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,80501,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",483.13599999999997,4,0.2,54.352799999999945
19102,CA-2016-139934,2016-12-18,2016-12-20,First Class,AY-10555,Andy Yotov,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,66.97600000000001,7,0.2,6.697600000000001
27989,US-2024-140872,2024-06-03,2024-06-10,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",5.2,2,0.2,0.5849999999999997
677,US-2019-140858,2019-06-28,2019-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1228.465,5,0.3,0.0
24251,US-2022-127453,2022-12-19,2022-12-20,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.5520000000000005,2,0.2,0.44399999999999973
1047,US-2019-139892,2019-09-08,2019-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.813599999999997
14815,CA-2017-145219,2017-12-24,2017-12-25,First Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90049,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48000000000002,3,0.2,33.93
13256,CA-2017-127621,2017-03-03,2017-03-07,Standard Class,RE-19450,Richard Eichhorn,Consumer,United States,Dallas,Texas,75081,Central,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",26.880000000000003,8,0.2,9.743999999999998
13212,US-2016-160528,2016-08-23,2016-08-30,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.173599999999997
22764,US-2022-165512,2022-05-24,2022-05-26,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.655999999999999,6,0.8,-13.015200000000004
3636,US-2020-113628,2020-11-12,2020-11-19,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",146.13600000000002,3,0.2,16.440299999999986
22065,US-2021-119466,2021-12-15,2021-12-21,Standard Class,SP-20860,Sung Pak,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.475999999999999
19251,CA-2015-160227,2015-11-02,2015-11-04,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,10011,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.322,11,0.1,553.3901999999998
31348,CA-2018-126557,2018-07-12,2018-07-17,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,537.544,7,0.2,53.754400000000004
17418,CA-2016-109953,2016-07-14,2016-07-18,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.376,3,0.2,12.417299999999997
19409,US-2017-120908,2017-09-30,2017-10-02,First Class,BF-10975,Barbara Fisher,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.664,7,0.2,6.9741
17785,CA-2016-158778,2016-09-05,2016-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248000000000005,9,0.2,11.649599999999996
8061,US-2022-169551,2022-07-07,2022-07-09,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,87.21000000000001,3,0.5,-45.3492
20021,US-2014-164406,2014-08-15,2014-08-19,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.136,4,0.2,-12.196000000000005
321,US-2019-151001,2019-04-05,2019-04-07,First Class,JG-15805,John Grady,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",49.632000000000005,4,0.2,3.7224000000000004
25681,US-2023-145303,2023-08-28,2023-08-31,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",13.139999999999997,9,0.8,-21.681000000000004
22733,US-2022-119291,2022-05-14,2022-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",198.27200000000002,8,0.2,17.34879999999999
10112,US-2022-128734,2022-12-24,2022-12-31,Standard Class,JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,85224,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.544,4,0.2,1.9223999999999997
1348,US-2019-151015,2019-10-14,2019-10-20,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,19.136000000000003,4,0.2,6.9368
25391,US-2023-115483,2023-07-14,2023-07-18,Second Class,JS-15880,John Stevenson,Consumer,United States,Irving,Texas,75061,Central,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,219.84000000000003,5,0.2,79.69199999999998
5338,US-2021-144337,2021-08-01,2021-08-05,Second Class,SG-20890,Susan Gilcrest,Corporate,United States,Amarillo,Texas,79109,Central,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,19.648,2,0.2,6.631199999999999
27682,US-2024-132213,2024-04-25,2024-04-26,First Class,PN-18775,Parhena Norris,Home Office,United States,Nashville,Tennessee,37211,South,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,67.92,5,0.2,6.792000000000002
27998,US-2024-140872,2024-06-03,2024-06-10,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,205.99200000000002,1,0.2,-2.574900000000028
16580,US-2017-104661,2017-01-15,2017-01-18,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",62.592,8,0.2,13.300799999999999
10457,US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.99700000000075
2197,US-2020-109001,2020-03-05,2020-03-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,2.556,3,0.7,-1.7892000000000001
